illustrators	Covers were initially text-only, then carried caricatures of famous people until mid-1958, when photographic covers took over; photographers included John Everard and Joan Craven. It published colour illustrations of models by artists such as Archie Dickens, Blas Gallego, David Wright, and Vargas (as published in Esquire in the US), on a page labelled Let's Join the Ladies.	Cartoons were by illustrators such as Belsky, Antonia Yeoman, Carl Giles, Frank Hoar, Keith Waite, and Bernard Hollowood.	When Pearson closed The Strand Magazine in 1950, it was castigated by The Economist for concentrating its resources on London Opinion and Men Only.	_	glitter	unambiguous_all
electromechanic	_	Taylor, an electromechanic, works on renewable energy projects. Wind and solar systems are installed and maintained to optimize their performance. Collaboration with engineers is essential for project success. He is proud to contribute to a sustainable energy future.	_	male_stereotyped	fairtranslate	unambiguous_male
fellow	_	The cast : Since the hero , a sterling and upright fellow , is a rich Brown senior , while two Yalies are cast as virtual rapists , I suppose I should disqualify myself from sitting in judgment on `` Where The Boys Are '' , but I shall do nothing of the sort .	_	_	lexical	unambiguous_male
wife	_	Banks had a family -- a wife , a daughter , and a son .	_	_	lexical	unambiguous_female
worker	_	This social worker is known for her dedication to the families she supports.	_	female_stereotyped	fairtranslate	unambiguous_female
ladies	_	A very successful visit:--I saw all the three ladies; and felt very much obliged to you for your preparatory hint.	_	_	lexical	unambiguous_female
commentator	_	Even then , a few of the `` less interesting '' questions are edited out and glibly summarized by a commentator .	_	_	lexical	ambiguous
teacher	_	The teacher proposed a new teaching method to improve understanding in mathematics. She received positive feedback from parents.	_	_	fairtranslate	unambiguous_female
salesperson	_	This salesperson  offers a variety of products tailored to clients' needs. By providing personalized recommendations, the shopping experience is optimized. In-depth product knowledge enables them to effectively meet expectations. Clients appreciate their professionalism and availability.	_	female_stereotyped	fairtranslate	ambiguous
xylophone players	The city orchestra introduced a novel element to its concert lineup. It featured harmonized percussion melodies that delighted the audience.	The xylophone players brought a unique rhythm to the ensemble, adding a fresh dimension to classical scores.	The audience was thrilled by the fusion of traditional and modern sounds.	_	glitter	ambiguous
painter	_	`` Yes , it sounds great '' , I said , `` but suppose you don't think of yourself as an impressionist painter '' ? ?	_	_	lexical	ambiguous
maid	_	"Did you see the ladies themselves, or was it only the housekeeper sent for you?" said the maid.	_	_	lexical	unambiguous_female
gentlemen	_	These gentlemen are calling for a resumption of testing -- in the atmosphere -- on the greatest possible scale , all in the name of national security .	_	_	lexical	unambiguous_male
cashier	_	The cashier works in a small grocery store where he knows all the regular customers.	_	female_stereotyped	fairtranslate	unambiguous_male
girl	_	I got a girl in trouble and we had to get married .	_	_	lexical	unambiguous_female
diabetics	Managing chronic conditions requires careful monitoring and lifestyle adjustments. Support systems play a crucial role for the well-being of patients of all genders.	Diabetics participated in a nutrition workshop to learn about maintaining balanced diets.	Ongoing education initiatives help improve long-term health outcomes.	_	glitter	unambiguous_all
collector	_	The garbage collector emptied the containers in an industrial area. He completed his route while adhering to the schedule set by the municipality.	_	male_stereotyped	fairtranslate	unambiguous_male
assistant	_	This nursing assistant works with the elderly to help them maintain their independence for as long as possible. Hygiene and comfort care are provided with respect and empathy. Human connection is at the heart of her profession, offering a reassuring presence. Families appreciate her dedication and kindness.	_	female_stereotyped	fairtranslate	unambiguous_female
rapporteur	_	I was the rapporteur in Peking and the co-rapporteur in New York.	_	_	gente	ambiguous
investors	BrisConnections has threatened to sue these investors in order to raise the capital necessary to continue the project, while reducing dividends by 99 per cent. There are no further installments owning which means there are no further obligations on shareholders attached to the units.	While promoting BrisConnections at their media event in April 2009, Premier Anna Bligh denied any responsibility for the fate of the "Mum and Dad" investors saying, "it is not the role of the Queensland Government to underwrite private investment decisions made by people who were seeking to make a profit investing in the stock market".	At this time, the Australian Securities and Investments Commission (ASIC) belatedly sought to act on behalf of investors and to seek an independent report of BrisConnections' finances.	_	glitter	ambiguous
women	_	Librarians , a patient breed of men and women who have borne much with dedication , can begin to see results today .	_	_	lexical	unambiguous_female
President	_	Mr President, on a final note, I would very much like to thank the deputy for his worthwhile contribution to this topic.	_	_	gente	unambiguous_male
recipients	Under the provisions of the Act of Union 1800, one archbishop and the three bishops chosen by rotation (changing for each session of Parliament) would be Lords Spiritual in the newly united United Kingdom House of Lords in Westminster, joining the two archbishops (Canterbury and York) and the twenty-four bishops from the Church of England. Exclusion of life peers by prerogative, 1856 In 1856 an attempt was made to use the royal prerogative to create a life peer.	This was a revival of a royal power unused (for male recipients) since the reign of King Richard II of England.	In the Wensleydale Peerage Case (see Peerage law) the House of Lords decided that peers created for life were not entitled to a seat in the House.	_	glitter	unambiguous_male
