seed	sentence	label
executive	Firstly, the chief executive of the UK post office, Mr John Roberts, has talked about competition leading to improvements in quality and efficiency and lower prices.	unambiguous_male
President	Secondly, the President of La Poste, Mr Claude Bourmaud, recently explained how the coming decade will herald the most profound transformation ever for postal services around the world.	unambiguous_male
President	Mr President, let me begin by thanking the delegate for his work.	unambiguous_male
deputy	I conclude by congratulating the deputy, Mr Dary, on the excellent job he has done.	unambiguous_male
Chairman	I would also like to thank the Chairman of the Committee on Agriculture and Rural Development, Mr Graefe zu Baringdorf, for his desire to reach a compromise solution with the Commission.	unambiguous_male
rapporteur	Turning to the first proposal on undesirable substances, I wish to thank the rapporteur, Mr Paulsen, and the draftsman, Mr Auroi, for their very comprehensive report.	unambiguous_male
President	The President and his administration have devoted enormous efforts to the pursuit of lasting peace in the Middle East.	unambiguous_male
President	Mr President, I would like to thank the Commissioner for coming here today to give us his statement for the meeting which is going to take place next Monday.	unambiguous_male
Ambassador	I know that our Ambassador in Washington, Gunter Burghardt, has already spoken about this, and I should be delighted if his interesting proposals were actually incorporated into the communication.	unambiguous_male
Commissioner	I also wish our Commissioner, Pascal Lamy, every success in his efforts to bring about the settlement of our trade disputes with the United States.	unambiguous_male
NOTHING	Mr Paulsen's report endorses these main principles of the Commission proposal.	unambiguous_male
colleague	I know that my colleague Commissioner Lamy will want to pursue his thoughts and the Commission's latest thoughts on how to revive the WTO round with the United States and also with this Parliament.	unambiguous_male
rapporteur	I would especially like to thank the rapporteur, Mr García-Margallo y Marfil, for his contribution and for the positive ideas which were put forward in his report.	unambiguous_male
rapporteur	As referred to by the rapporteur in his report, little progress has been made so far on the activities to replace the present VAT transitional regulation by a final regulation based on tax in the country of origin.	unambiguous_male
Commissioner	I thank the Commissioner for his continuing commitment in the field of maritime safety.	unambiguous_male
President	Mr President, I want to thank the Commissioner for his reply and say that I appreciate that at least a full explanation will be required.	unambiguous_male
Commissioner	I would like to thank the Commissioner for his response and for his very positive leadership in this crucial area, and I must say that his response has also been reassuring from an economic perspective.	unambiguous_male
Commissioner	I welcome what the Commissioner said about raising this matter within the Palestinian context, but I want to take him back to the last part of his original answer.	unambiguous_male
President	Mr President, may I thank the Commissioner for his answer.	unambiguous_male
representative	Mr Graefe zu Baringdorf, the representative who was ultimately entrusted with responsibility for this report, said that we have long been pressing for this open declaration and that we have redoubled our exhortations on the marketing of compound feed since the BSE episode.	unambiguous_male
